pulseheight,counts_ch_A,counts_ch_B
56.20723362658846,20,0
56.40273704789834,19,0
56.59824046920821,17,0
56.79374389051809,26,0
56.98924731182795,12,0
57.18475073313783,16,0
57.3802541544477,17,0
57.57575757575758,19,0
57.771260997067444,13,0
57.96676441837732,10,0
58.16226783968719,20,0
58.35777126099707,15,0
58.553274682306935,12,0
58.748778103616814,19,0
58.94428152492668,12,0
59.13978494623656,12,0
59.335288367546426,9,0
59.530791788856305,12,0
59.72629521016617,12,0
59.92179863147605,10,0
60.11730205278592,10,0
60.312805474095796,16,0
60.50830889540566,14,0
60.70381231671554,14,0
60.89931573802541,15,0
61.09481915933529,12,0
61.29032258064515,12,0
61.48582600195503,8,0
61.6813294232649,12,0
61.87683284457478,7,0
62.072336265884644,18,0
62.267839687194524,9,0
62.4633431085044,7,0
62.65884652981427,10,0
62.85434995112415,6,0
63.049853372434015,7,0
63.245356793743895,5,0
63.44086021505376,6,0
63.63636363636364,8,0
63.831867057673506,11,0
64.02737047898339,7,0
64.22287390029325,3,0
64.41837732160312,5,0
64.613880742913,7,0
64.80938416422288,6,0
65.00488758553274,5,0
65.20039100684261,10,0
65.39589442815249,7,0
65.59139784946237,8,0
65.78690127077223,6,0
65.9824046920821,7,0
66.17790811339198,12,0
66.37341153470186,5,0
66.56891495601172,5,0
66.76441837732159,4,0
66.95992179863148,14,0
67.15542521994135,4,0
67.35092864125122,12,0
67.5464320625611,16,0
67.74193548387098,18,0
67.93743890518084,10,0
68.1329423264907,10,0
68.32844574780059,5,0
68.52394916911047,7,0
68.71945259042033,5,0
68.9149560117302,3,0
69.11045943304008,2,0
69.30596285434996,5,0
69.50146627565982,3,0
69.69696969696969,2,0
69.89247311827957,2,0
70.08797653958945,4,0
70.28347996089931,5,0
70.47898338220918,2,0
70.67448680351906,2,0
70.86999022482894,5,0
71.0654936461388,2,0
71.26099706744867,3,0
71.45650048875855,3,0
71.65200391006843,2,0
71.8475073313783,1,0
72.04301075268816,1,0
72.23851417399804,2,0
72.43401759530792,3,0
72.62952101661779,1,0
72.82502443792765,3,0
73.02052785923753,2,0
73.21603128054741,4,0
73.41153470185728,1,0
73.60703812316714,2,0
73.80254154447702,2,0
73.9980449657869,0,0
74.19354838709677,1,0
74.38905180840663,1,0
74.58455522971651,1,0
74.7800586510264,3,0
74.97556207233626,1,0
75.17106549364613,3,0
75.36656891495602,1,0
75.56207233626589,0,0
75.75757575757575,4,0
75.95307917888563,2,0
76.14858260019551,0,0
76.34408602150538,1,0
76.53958944281524,2,0
76.73509286412512,2,0
76.930596285435,1,0
77.12609970674487,2,0
77.32160312805473,4,0
77.51710654936461,6,0
77.71260997067449,2,0
77.90811339198436,0,0
78.10361681329422,0,0
78.2991202346041,2,0
78.49462365591398,2,0
78.69012707722385,0,0
78.88563049853371,2,0
79.0811339198436,1,0
79.27663734115347,0,0
79.47214076246334,2,0
79.6676441837732,5,0
79.86314760508309,1,0
80.05865102639297,1,0
80.25415444770283,1,0
80.4496578690127,0,0
80.64516129032258,1,0
80.84066471163246,2,0
81.03616813294232,2,0
81.23167155425219,1,0
81.42717497556207,1,0
81.62267839687195,2,0
81.81818181818181,3,0
82.01368523949168,0,0
82.20918866080156,2,0
82.40469208211144,1,0
82.6001955034213,2,0
82.79569892473117,0,0
82.99120234604105,2,0
83.18670576735093,0,0
83.3822091886608,2,0
83.57771260997067,4,0
83.77321603128055,0,0
83.96871945259042,2,0
84.16422287390029,1,0
84.35972629521017,2,0
84.55522971652005,2,0
84.75073313782991,0,0
84.94623655913978,3,0
85.14173998044966,1,0
85.33724340175954,2,0
85.5327468230694,0,0
85.72825024437927,2,0
85.92375366568915,1,0
86.11925708699903,2,0
86.3147605083089,2,0
86.51026392961876,0,0
86.70576735092864,0,0
86.90127077223852,1,0
87.09677419354838,1,0
87.29227761485825,0,0
87.48778103616813,3,0
87.68328445747801,1,0
87.87878787878788,1,0
88.07429130009774,3,0
88.26979472140762,3,0
88.4652981427175,2,0
88.66080156402737,1,0
88.85630498533723,1,0
89.05180840664711,1,0
89.24731182795699,0,0
89.44281524926686,0,0
89.63831867057672,3,0
89.8338220918866,1,0
90.02932551319648,0,0
90.22482893450635,0,0
90.42033235581621,1,0
90.6158357771261,0,0
90.81133919843597,3,0
91.00684261974584,0,0
91.2023460410557,2,0
91.39784946236558,1,0
91.59335288367546,1,0
91.78885630498533,3,0
91.98435972629521,1,0
92.17986314760509,1,0
92.37536656891496,0,0
92.57086999022482,2,0
92.7663734115347,0,0
92.96187683284458,1,0
93.15738025415445,0,0
93.35288367546431,0,0
93.54838709677419,0,0
93.74389051808407,0,0
93.93939393939394,0,0
94.1348973607038,0,0
94.33040078201368,0,0
94.52590420332356,1,0
94.72140762463343,0,0
94.9169110459433,2,0
95.11241446725317,0,0
95.30791788856305,1,0
95.50342130987292,2,0
95.69892473118279,1,0
95.89442815249267,0,0
96.08993157380255,2,0
96.28543499511241,0,0
96.48093841642228,0,0
96.67644183773216,1,0
96.87194525904204,1,0
97.0674486803519,2,0
97.26295210166177,0,0
97.45845552297165,0,0
97.65395894428153,0,0
97.84946236559139,0,0
98.04496578690126,2,0
98.24046920821114,1,0
98.43597262952102,4,0
98.63147605083088,1,0
98.82697947214075,3,0
99.02248289345063,3,0
99.21798631476051,3,0
99.41348973607037,0,0
99.60899315738024,0,0
99.80449657869012,0,0
100.0,0,0
100.19550342130987,0,0
100.39100684261975,1,0
100.58651026392963,0,0
100.78201368523949,0,0
100.97751710654936,0,0
101.17302052785924,0,0
101.36852394916912,0,0
101.56402737047898,1,0
101.75953079178885,1,0
101.95503421309873,0,0
102.15053763440861,2,0
102.34604105571847,0,0
102.54154447702834,0,0
102.73704789833822,0,0
102.9325513196481,0,0
103.12805474095796,0,0
103.32355816226783,0,0
103.51906158357771,0,0
103.71456500488759,0,0
103.91006842619745,0,0
104.10557184750732,0,0
104.3010752688172,0,0
104.49657869012708,1,0
104.69208211143695,0,0
104.88758553274681,0,0
105.08308895405669,0,0
105.27859237536657,0,0
105.47409579667644,0,0
105.6695992179863,1,0
105.86510263929618,0,0
106.06060606060606,0,0
106.25610948191593,0,0
106.4516129032258,0,0
106.64711632453567,0,0
106.84261974584555,1,0
107.03812316715542,0,0
107.23362658846528,0,0
107.42913000977516,2,0
107.62463343108504,0,0
107.82013685239491,0,0
108.01564027370478,0,0
108.21114369501466,0,0
108.40664711632454,0,0
108.6021505376344,0,0
108.79765395894428,0,0
108.99315738025416,1,0
109.18866080156403,1,0
109.38416422287389,0,0
109.57966764418377,0,0
109.77517106549365,0,0
109.97067448680352,0,0
110.16617790811338,0,0
110.36168132942326,0,0
110.55718475073314,0,0
110.75268817204301,0,0
110.94819159335287,0,0
111.14369501466275,0,0
111.33919843597263,0,0
111.5347018572825,0,0
111.73020527859236,0,0
111.92570869990224,0,0
112.12121212121212,0,0
112.31671554252199,0,0
112.51221896383186,0,0
112.70772238514174,0,0
112.90322580645162,0,0
113.09872922776148,0,0
113.29423264907135,1,0
